EMC,Location,Analyte,Flow,Run
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,1
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,1
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,1
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,1
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,1
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,1
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,1
0.05000000074505806,1601357644_FL,Phosphorus,Outflow,1
0.1309899985790253,1601357644_FL,Phosphorus,Outflow,1
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,1
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,1
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,1
0.06898999959230423,1601357644_FL,Phosphorus,Outflow,1
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,1
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,1
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,1
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,1
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,1
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,1
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,1
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,1
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,1
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,1
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,1
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,1
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,2
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,2
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,2
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,2
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,2
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,2
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,2
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,2
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,2
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,2
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,2
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,2
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,2
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,2
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,2
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,2
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,2
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,2
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,2
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,2
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,2
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,2
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,2
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,2
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,2
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,3
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,3
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,3
0.07598999887704849,1601357644_FL,Phosphorus,Outflow,3
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,3
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,3
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,3
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,3
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,3
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,3
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,3
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,3
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,3
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,3
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,3
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,3
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,3
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,3
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,3
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,3
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,3
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,3
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,3
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,3
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,3
0.2070000022649765,1601357644_FL,Phosphorus,Outflow,4
0.06898999959230423,1601357644_FL,Phosphorus,Outflow,4
0.07000000029802322,1601357644_FL,Phosphorus,Outflow,4
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,4
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,4
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,4
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,4
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,4
0.09499000012874603,1601357644_FL,Phosphorus,Outflow,4
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,4
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,4
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,4
0.02500000037252903,1601357644_FL,Phosphorus,Outflow,4
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,4
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,4
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,4
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,4
0.04100000113248825,1601357644_FL,Phosphorus,Outflow,4
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,4
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,4
0.03400000184774399,1601357644_FL,Phosphorus,Outflow,4
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,4
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,4
0.02800000086426735,1601357644_FL,Phosphorus,Outflow,4
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,4
0.0860000029206276,1601357644_FL,Phosphorus,Outflow,5
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,5
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,5
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,5
0.05299000069499016,1601357644_FL,Phosphorus,Outflow,5
0.0719899982213974,1601357644_FL,Phosphorus,Outflow,5
0.06400000303983688,1601357644_FL,Phosphorus,Outflow,5
0.0430000014603138,1601357644_FL,Phosphorus,Outflow,5
0.04698999971151352,1601357644_FL,Phosphorus,Outflow,5
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,5
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,5
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,5
0.07800000160932541,1601357644_FL,Phosphorus,Outflow,5
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,5
0.1739899963140488,1601357644_FL,Phosphorus,Outflow,5
0.05200000107288361,1601357644_FL,Phosphorus,Outflow,5
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,5
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,5
0.05099000036716461,1601357644_FL,Phosphorus,Outflow,5
0.04600000008940697,1601357644_FL,Phosphorus,Outflow,5
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,5
0.08298999816179276,1601357644_FL,Phosphorus,Outflow,5
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,5
0.1609899997711182,1601357644_FL,Phosphorus,Outflow,5
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,5
0.0549900010228157,1601357644_FL,Phosphorus,Outflow,6
0.05998999997973442,1601357644_FL,Phosphorus,Outflow,6
0.1089899986982346,1601357644_FL,Phosphorus,Outflow,6
0.07998999953269958,1601357644_FL,Phosphorus,Outflow,6
0.05900000035762787,1601357644_FL,Phosphorus,Outflow,6
0.07900000363588333,1601357644_FL,Phosphorus,Outflow,6
0.04899000003933907,1601357644_FL,Phosphorus,Outflow,6
0.0979899987578392,1601357644_FL,Phosphorus,Outflow,6
0.1080000028014183,1601357644_FL,Phosphorus,Outflow,6
0.07270999997854233,1601357644_FL,Phosphorus,Outflow,6
